File Number,Rarity Score,Position
1159,511.97,5649
1767,511.94,5650
3389,511.8,5651
1834,511.75,5652
5532,511.67,5653
6071,511.42,5654
4819,511.4,5655
6391,511.39,5656
4114,511.2,5657
5764,511.17,5658
3433,511.11,5659
2693,511.06,5660
6129,510.98,5661
6442,510.92,5662
887,510.74,5663
586,510.73,5664
5187,510.69,5665
784,510.62,5666
3784,510.43,5667
4064,510.43,5668
295,510.4,5669
1833,510.37,5670
4303,510.23,5671
204,510.09,5672
747,510.07,5673
6160,510.07,5674
3847,510.06,5675
4183,509.83,5676
4966,509.83,5677
504,509.75,5678
6130,509.64,5679
25,509.63,5680
291,509.48,5681
4642,509.42,5682
2888,509.39,5683
6343,509.36,5684
2459,509.31,5685
3551,509.16,5686
2156,509.05,5687
2473,509.02,5688
3868,508.84,5689
4185,508.79,5690
3531,508.64,5691
2397,508.4,5692
3398,508.29,5693
677,508.11,5694
3385,508.1,5695
4260,508.06,5696
823,507.96,5697
6288,507.92,5698
2493,507.92,5699
4137,507.89,5700
5919,507.83,5701
2938,507.78,5702
5699,507.54,5703
1563,507.48,5704
235,507.32,5705
1605,507.2,5706
1064,507.19,5707
4282,507.08,5708
2930,506.88,5709
5351,506.86,5710
2924,506.85,5711
3183,506.78,5712
1066,506.63,5713
5398,506.59,5714
92,506.56,5715
4462,506.44,5716
4409,506.42,5717
3484,506.32,5718
2608,506.29,5719
6124,506.2,5720
866,506.18,5721
2379,506.08,5722
4644,506.01,5723
839,505.96,5724
72,505.72,5725
3326,505.7,5726
1468,505.68,5727
566,505.59,5728
6372,505.46,5729
5666,505.39,5730
1831,505.38,5731
4417,505.32,5732
1258,505.19,5733
2072,504.93,5734
6418,504.83,5735
1457,504.83,5736
3701,504.76,5737
2720,504.71,5738
2235,504.52,5739
2817,504.52,5740
4595,504.38,5741
5889,504.26,5742
5015,504.23,5743
4505,504.19,5744
3345,503.91,5745
6351,503.71,5746
1664,503.69,5747
2299,503.6,5748
3722,503.54,5749
1817,503.52,5750
5333,503.39,5751
3511,503.17,5752
5069,503.02,5753
2568,502.96,5754
3329,502.94,5755
3920,502.75,5756
2054,502.73,5757
1560,502.63,5758
6084,502.63,5759
402,502.6,5760
389,502.6,5761
4924,502.48,5762
4700,502.44,5763
6014,502.31,5764
6565,502.3,5765
3007,502.28,5766
4559,502.08,5767
2363,502.07,5768
94,502.03,5769
1623,501.9,5770
1968,501.87,5771
5328,501.75,5772
5272,501.51,5773
4999,501.5,5774
138,501.39,5775
2831,501.37,5776
2476,501.31,5777
4061,501.25,5778
2187,501.16,5779
5172,501.16,5780
1493,501.1,5781
4227,501.09,5782
4921,501.01,5783
4115,500.99,5784
5146,500.75,5785
981,500.71,5786
6339,500.71,5787
629,500.67,5788
6151,500.52,5789
666,500.4,5790
5501,500.31,5791
6219,499.91,5792
688,499.87,5793
1454,499.76,5794
4019,499.74,5795
361,499.67,5796
4345,499.65,5797
339,499.62,5798
801,499.56,5799
265,499.51,5800
5696,499.49,5801
5662,499.28,5802
3993,499.23,5803
246,499.18,5804
559,499.01,5805
5490,498.72,5806
6148,498.57,5807
4383,498.49,5808
4241,498.43,5809
5334,498.28,5810
6245,498.25,5811
4594,498.12,5812
4843,497.92,5813
3269,497.82,5814
3662,497.47,5815
4012,497.28,5816
5911,497.09,5817
1484,496.94,5818
4885,496.9,5819
6368,496.9,5820
1879,496.89,5821
182,496.85,5822
6610,496.84,5823
4545,496.84,5824
3816,496.69,5825
2845,496.5,5826
1815,496.29,5827
3794,496.23,5828
3018,496.19,5829
452,495.98,5830
1809,495.95,5831
5372,495.95,5832
2378,495.9,5833
5191,495.84,5834
5616,495.51,5835
2436,495.37,5836
1045,495.36,5837
3889,495.32,5838
513,495.19,5839
1683,495.07,5840
5634,495.06,5841
1037,495.05,5842
901,495.01,5843
4314,494.89,5844
1780,494.87,5845
3157,494.77,5846
6408,494.65,5847
429,494.63,5848
2567,494.62,5849
3556,494.57,5850
2236,494.55,5851
4275,494.53,5852
5971,494.33,5853
5043,494.28,5854
5032,494.14,5855
3622,493.84,5856
1330,493.79,5857
5547,493.72,5858
4917,493.62,5859
3135,493.56,5860
5716,493.45,5861
4480,493.42,5862
4199,493.26,5863
1550,493.25,5864
5325,493.25,5865
2988,493.24,5866
5593,493.07,5867
5597,492.89,5868
5448,492.89,5869
1085,492.68,5870
2700,492.57,5871
250,492.52,5872
734,492.4,5873
2771,492.19,5874
772,492.18,5875
5169,492.17,5876
3774,492.14,5877
5816,492.13,5878
231,491.86,5879
3140,491.82,5880
5720,491.78,5881
3146,491.41,5882
5067,491.26,5883
2278,490.61,5884
6298,490.22,5885
285,490.2,5886
3859,490.15,5887
1341,489.74,5888
6624,489.72,5889
1665,489.71,5890
4630,489.56,5891
3038,489.52,5892
3600,489.3,5893
2305,489.12,5894
4,489.09,5895
3354,489.08,5896
3122,489.06,5897
6053,489,5898
2350,488.93,5899
3957,488.83,5900
4615,488.78,5901
6660,488.74,5902
6141,488.74,5903
4290,488.69,5904
1802,488.6,5905
1433,488.52,5906
5314,488.52,5907
697,488.52,5908
5332,488.45,5909
3054,488.38,5910
2142,488.37,5911
790,488.32,5912
1178,488.25,5913
5657,488.14,5914
3852,488.02,5915
2178,487.99,5916
1125,487.99,5917
2596,487.98,5918
4381,487.67,5919
5828,487.67,5920
6175,487.08,5921
5435,487.03,5922
4161,486.98,5923
315,486.62,5924
5376,486.62,5925
217,486.47,5926
1915,486.39,5927
4608,486.39,5928
4032,486.37,5929
822,486.36,5930
1167,486.34,5931
2779,486.25,5932
5011,486.03,5933
4634,486.02,5934
36,485.68,5935
6205,485.68,5936
1593,485.5,5937
4075,485.42,5938
3374,485.37,5939
4277,485.26,5940
4474,484.97,5941
2368,484.92,5942
2231,484.75,5943
3350,484.53,5944
1697,484.49,5945
4445,484.17,5946
5803,483.93,5947
5607,483.7,5948
3449,483.7,5949
2687,483.69,5950
6269,483.68,5951
614,483.59,5952
4131,483.38,5953
5466,483.04,5954
5722,482.98,5955
3899,482.61,5956
4561,482.58,5957
2918,482.58,5958
3481,482.54,5959
1515,482.31,5960
1094,482.16,5961
6050,481.85,5962
1654,481.77,5963
6622,481.74,5964
1939,481.68,5965
1777,481.58,5966
6106,481.49,5967
2652,481.33,5968
5073,481.31,5969
2458,481.25,5970
3758,481.18,5971
4877,480.87,5972
75,480.71,5973
2312,480.68,5974
704,480.5,5975
6433,480.41,5976
4330,480.41,5977
4011,480.34,5978
1447,480.27,5979
1223,480.23,5980
111,480.12,5981
299,479.98,5982
234,479.97,5983
3562,479.92,5984
4412,479.85,5985
5136,479.65,5986
5335,479.56,5987
6292,479.1,5988
2303,479.06,5989
2887,478.83,5990
4866,478.64,5991
834,478.5,5992
3222,478.43,5993
4829,478.39,5994
5631,478.25,5995
149,478.1,5996
6663,477.93,5997
256,477.77,5998
5928,477.55,5999
2889,477.54,6000
3055,477.45,6001
3820,477.44,6002
1624,477.36,6003
4624,477.34,6004
2944,477.33,6005
1775,477.19,6006
461,477.04,6007
3198,476.93,6008
1123,476.74,6009
5923,476.69,6010
4419,476.65,6011
4916,476.61,6012
3779,476.52,6013
4575,476.32,6014
6181,475.97,6015
3929,475.89,6016
941,475.87,6017
4528,475.81,6018
374,475.36,6019
5320,475.35,6020
5260,475.35,6021
6033,475.2,6022
2851,475.02,6023
383,474.83,6024
4654,474.48,6025
1974,474.46,6026
355,474.45,6027
6256,474.43,6028
6136,474.41,6029
154,474.4,6030
1314,474.34,6031
123,474.32,6032
6345,474.15,6033
6100,473.77,6034
736,473.73,6035
4978,473.36,6036
3407,473.26,6037
4811,473.08,6038
583,472.68,6039
3907,472.59,6040
741,472.57,6041
1916,472.43,6042
4372,472.25,6043
475,472.2,6044
4225,472.05,6045
3563,471.78,6046
3802,471.71,6047
3856,471.52,6048
2731,471.28,6049
1987,471.23,6050
2757,471.23,6051
3011,471.13,6052
1507,470.98,6053
3076,470.96,6054
660,470.89,6055
1104,470.77,6056
5144,470.7,6057
6284,470.33,6058
958,470.11,6059
6356,469.99,6060
337,469.96,6061
5806,469.84,6062
848,469.53,6063
3254,469.46,6064
3826,469.34,6065
1309,469.33,6066
1391,469.26,6067
5076,468.77,6068
6471,468.77,6069
4239,468.75,6070
1671,468.58,6071
3862,468.42,6072
4443,468.4,6073
2238,468.14,6074
6225,468.02,6075
1238,467.98,6076
1927,467.89,6077
1813,467.63,6078
4987,467.53,6079
4145,467.36,6080
3420,467.27,6081
1888,467.24,6082
625,467.18,6083
733,467.17,6084
1836,467.1,6085
2134,467.09,6086
4176,466.93,6087
1335,466.9,6088
12,466.73,6089
56,466.64,6090
4113,466.55,6091
1102,466.37,6092
2685,466.21,6093
3967,466.17,6094
3785,466.15,6095
4048,465.78,6096
97,465.53,6097
3686,465.41,6098
5042,465.26,6099
4856,465.22,6100
6320,465.19,6101
5897,464.96,6102
5472,464.94,6103
6642,464.74,6104
2837,464.72,6105
6477,464.56,6106
5900,464.51,6107
5596,464.5,6108
4585,464.42,6109
1171,464.42,6110
4732,464.3,6111
3428,464.15,6112
2090,463.88,6113
6246,463.79,6114
3199,463.73,6115
5578,463.59,6116
4335,463.38,6117
2895,463.35,6118
4432,463.23,6119
5476,463.17,6120
2036,463.04,6121
4995,462.99,6122
107,462.98,6123
891,462.86,6124
5706,462.86,6125
636,462.84,6126
3781,462.74,6127
982,462.33,6128
2777,462.26,6129
441,462.26,6130
4852,462.12,6131
4837,462.1,6132
3883,462.07,6133
1221,462.07,6134
4267,462.01,6135
1603,462.01,6136
5408,461.82,6137
2449,461.5,6138
6511,461.4,6139
3549,461.17,6140
5297,461.04,6141
2035,460.82,6142
4452,460.71,6143
2644,460.62,6144
5929,460.43,6145
2285,460.13,6146
2337,460.12,6147
3132,459.86,6148
3834,459.83,6149
434,459.62,6150
1409,459.58,6151
577,459.43,6152
6212,459.42,6153
5853,459.03,6154
1128,459.02,6155
1519,458.8,6156
4148,458.57,6157
6355,458.55,6158
5788,458.39,6159
371,458.3,6160
5776,458.25,6161
2167,458.23,6162
6556,458.07,6163
1552,457.87,6164
5951,457.86,6165
5517,457.66,6166
5125,457.44,6167
746,457.39,6168
2836,457.33,6169
5440,457.27,6170
3015,457.22,6171
5185,457.11,6172
6425,457.08,6173
4745,457.07,6174
3976,457.02,6175
1146,456.99,6176
298,456.98,6177
4283,456.9,6178
2943,456.87,6179
4523,456.54,6180
5166,456.54,6181
3472,456.43,6182
1220,456.15,6183
6204,456.1,6184
578,456.09,6185
2631,456.05,6186
3953,455.94,6187
5293,455.74,6188
522,455.66,6189
2274,455.43,6190
2252,455.38,6191
3830,455.37,6192
4494,455.13,6193
3276,454.62,6194
1855,454.45,6195
3126,454.26,6196
6454,454.22,6197
5729,454.21,6198
2819,454.06,6199
5197,454.05,6200
1349,453.96,6201
4254,453.93,6202
2267,453.8,6203
4259,453.74,6204
6314,453.7,6205
3552,453.21,6206
4977,453.02,6207
4686,453,6208
949,452.85,6209
3156,452.56,6210
463,452.2,6211
6484,452.09,6212
2255,452.02,6213
3197,451.78,6214
4816,451.72,6215
340,451.69,6216
267,451.42,6217
2490,451.4,6218
6470,451.38,6219
3675,451.37,6220
116,451.34,6221
2120,451.32,6222
2935,451.28,6223
4967,451.12,6224
5756,451,6225
5529,451,6226
2133,450.97,6227
1202,450.97,6228
944,450.9,6229
4179,450.78,6230
5049,450.51,6231
3335,450.32,6232
6029,450.18,6233
1739,450.09,6234
3042,449.95,6235
1132,449.88,6236
5237,449.59,6237
2884,448.98,6238
1893,448.97,6239
5451,448.89,6240
2747,448.88,6241
1093,448.86,6242
1522,448.69,6243
4589,448.6,6244
989,448.47,6245
80,448.18,6246
1810,448.17,6247
4937,448.13,6248
5268,448.12,6249
4566,448.07,6250
3211,447.84,6251
5257,447.59,6252
5500,447.51,6253
5026,447.44,6254
363,447.35,6255
1726,447.18,6256
6586,447.16,6257
1662,447.07,6258
2633,447.01,6259
1036,446.63,6260
4465,446.6,6261
2979,446.57,6262
99,446.41,6263
5498,446.35,6264
1557,445.94,6265
5959,445.93,6266
3521,445.74,6267
1140,445.74,6268
3208,445.7,6269
1649,445.58,6270
6609,445.4,6271
6259,445.39,6272
2774,445.35,6273
1569,445.34,6274
64,444.82,6275
5950,444.68,6276
1819,444.61,6277
3479,444.55,6278
1606,444.54,6279
6268,444.41,6280
1578,444.38,6281
845,444.24,6282
2775,444.1,6283
4953,444.09,6284
2738,444.04,6285
3418,443.93,6286
2501,443.84,6287
3298,443.42,6288
428,443.11,6289
6189,443.09,6290
3181,442.89,6291
652,442.63,6292
2411,442.6,6293
6167,442.37,6294
6145,441.95,6295
6514,441.94,6296
5709,441.92,6297
1474,441.88,6298
3960,441.29,6299
4085,441.15,6300
2756,441.15,6301
1576,440.87,6302
2802,440.8,6303
3996,440.78,6304
2717,440.77,6305
623,440.74,6306
2094,440.72,6307
139,440.68,6308
5554,440.52,6309
6369,440.23,6310
3228,440.11,6311
3397,439.74,6312
4007,439.6,6313
682,439.53,6314
6310,439.48,6315
4243,439.08,6316
2370,438.99,6317
3292,438.98,6318
345,438.94,6319
6054,438.68,6320
1827,438.65,6321
427,438.49,6322
5805,438.42,6323
4377,438.3,6324
3604,438.2,6325
4016,438.03,6326
5366,437.98,6327
3442,437.84,6328
1359,437.63,6329
2340,437.63,6330
2512,437.49,6331
2882,437.19,6332
895,436.97,6333
5433,436.85,6334
1540,436.71,6335
580,436.56,6336
2948,436.31,6337
1396,436.22,6338
2703,435.95,6339
6018,435.93,6340
5655,435.83,6341
1808,435.8,6342
6027,435.78,6343
5126,435.64,6344
5843,435.55,6345
2315,435.53,6346
1225,435.51,6347
1883,435.42,6348
2146,435.36,6349
4730,435.3,6350
4895,435.03,6351
5495,434.78,6352
5755,434.73,6353
5704,434.6,6354
1336,434.5,6355
6260,434.42,6356
4761,434.27,6357
3246,434.19,6358
5122,434.07,6359
2531,433.91,6360
6464,433.78,6361
1003,433.74,6362
3127,433.65,6363
2475,433.59,6364
2504,433.23,6365
1413,433.05,6366
4058,433.02,6367
4784,433.01,6368
3145,433,6369
2617,432.82,6370
3258,432.81,6371
32,432.62,6372
2377,432.58,6373
2201,432.47,6374
649,432.14,6375
5465,431.86,6376
6024,431.85,6377
6311,431.58,6378
2486,431.52,6379
2466,431.32,6380
5629,431.03,6381
205,430.91,6382
1142,430.65,6383
4370,430.59,6384
5514,430.52,6385
6574,430.29,6386
1818,430.16,6387
3557,430.07,6388
3777,429.91,6389
841,429.65,6390
1555,429.02,6391
4066,428.73,6392
448,428.68,6393
4328,428.56,6394
1733,428.5,6395
6207,428.23,6396
1620,428.01,6397
588,427.74,6398
416,427.62,6399
5515,427.56,6400
1691,427.42,6401
1626,427.32,6402
1184,427.2,6403
1909,427.17,6404
3961,426.93,6405
5718,426.77,6406
1230,426.69,6407
5572,426.6,6408
110,426.53,6409
193,426.51,6410
1122,426.06,6411
1527,425.84,6412
4850,425.59,6413
3328,425.48,6414
2984,425.08,6415
2335,424.9,6416
2818,424.87,6417
6341,424.69,6418
4488,424.68,6419
3582,424.59,6420
2668,424.37,6421
3620,424.25,6422
2454,424.03,6423
6316,424.03,6424
3467,423.86,6425
5641,423.82,6426
5528,423.66,6427
5766,423.6,6428
3488,423.25,6429
6407,423.07,6430
4513,423.01,6431
1198,422.99,6432
5520,422.69,6433
5506,422.6,6434
2755,422.59,6435
3837,422.18,6436
4499,422.13,6437
4947,421.81,6438
4087,421.76,6439
222,421.45,6440
271,421.25,6441
462,420.98,6442
4631,420.69,6443
5417,420.57,6444
5745,420.42,6445
2762,420.29,6446
859,420.2,6447
795,419.91,6448
3755,419.83,6449
3682,419.73,6450
5575,419.6,6451
4927,419.56,6452
6578,419.52,6453
2639,419.3,6454
2899,419.23,6455
2405,419.1,6456
1126,418.92,6457
6077,418.84,6458
2112,418.57,6459
2495,418.47,6460
3570,418.4,6461
4694,417.9,6462
2488,417.81,6463
6117,417.38,6464
1075,417.36,6465
6450,417.14,6466
4238,416.98,6467
6125,416.96,6468
5850,416.76,6469
2636,416.49,6470
2575,416.34,6471
2367,416.31,6472
4353,415.5,6473
3462,415.48,6474
6592,415.41,6475
136,415.21,6476
852,415.17,6477
2561,415.17,6478
2016,415.08,6479
21,415.03,6480
4426,414.92,6481
6183,414.87,6482
6040,414.85,6483
1518,414.69,6484
2406,414.14,6485
3164,414.08,6486
1306,414,6487
3671,414,6488
5903,413.95,6489
2151,413.92,6490
473,413.81,6491
4089,413.81,6492
3783,413.48,6493
4797,413.33,6494
3175,413.01,6495
6122,412.82,6496
2355,412.82,6497
3028,412.78,6498
1562,412.72,6499
2160,412.7,6500
410,412.68,6501
3304,412.66,6502
2710,412.27,6503
5148,412.02,6504
5431,411.85,6505
6233,411.46,6506
3713,411.44,6507
2913,411.16,6508
3004,410.95,6509
5167,410.25,6510
900,410.21,6511
1501,410.12,6512
840,409.96,6513
6236,409.85,6514
1798,409.73,6515
867,409.49,6516
4994,409.42,6517
3209,409.4,6518
5232,409.19,6519
3190,409.17,6520
54,409.02,6521
1981,408.99,6522
4200,408.81,6523
1120,408.8,6524
6104,408.76,6525
4489,407.97,6526
3041,407.83,6527
4346,407.7,6528
5300,407.44,6529
2311,407.26,6530
4175,407.08,6531
2326,406.35,6532
997,406.16,6533
1190,406.01,6534
1880,405.5,6535
6445,405.39,6536
6108,404.79,6537
5983,404.72,6538
5161,404.54,6539
1149,404.2,6540
221,403.99,6541
169,403.6,6542
2667,403.58,6543
3320,403.47,6544
4925,403.07,6545
3149,402.68,6546
47,402.49,6547
4554,402.45,6548
4498,402.2,6549
6193,402.11,6550
6491,401.84,6551
101,401.74,6552
2364,401.32,6553
3931,400.85,6554
6630,400.54,6555
5086,400.38,6556
2070,400.29,6557
2138,400.26,6558
4041,399.49,6559
5347,399.39,6560
1429,398.81,6561
148,398.64,6562
5963,398.05,6563
5587,398,6564
330,397.79,6565
4408,397.66,6566
5635,397.52,6567
6252,397.16,6568
348,397.11,6569
65,396.75,6570
314,396.62,6571
6501,396.54,6572
6030,396.37,6573
3846,395.99,6574
4942,395.48,6575
3085,395.47,6576
2603,395.29,6577
6318,395.22,6578
3568,395.19,6579
6280,394.93,6580
1179,394.86,6581
6105,394.67,6582
936,394.42,6583
514,394.27,6584
2795,394.24,6585
3260,394.18,6586
6507,394.12,6587
3288,393.94,6588
2981,393.51,6589
3321,393.41,6590
5395,393.2,6591
2547,393.17,6592
1583,392.94,6593
2901,392.78,6594
1706,392.66,6595
1774,392.63,6596
2270,392.34,6597
1659,392.24,6598
188,390.92,6599
611,390.71,6600
342,390.65,6601
4780,390.45,6602
4871,390.35,6603
4273,390.1,6604
1644,389.99,6605
2532,389.81,6606
3380,389.49,6607
1918,389.44,6608
4785,389.39,6609
3669,389.19,6610
3079,389.13,6611
5799,388.16,6612
2481,387.81,6613
5284,387.07,6614
4334,386.25,6615
738,386.17,6616
2869,386.12,6617
3342,386.1,6618
1398,385.75,6619
6083,385.63,6620
6557,385.43,6621
2286,385.43,6622
2028,384.63,6623
2986,384.41,6624
4570,384.24,6625
6423,384.22,6626
6402,384.11,6627
810,384.04,6628
4841,383.87,6629
2701,383.73,6630
3160,383.66,6631
6022,383.63,6632
2669,383.58,6633
2061,382.71,6634
5341,382.62,6635
2744,382.35,6636
1158,382.15,6637
935,381.89,6638
1227,381.53,6639
2089,381.52,6640
3974,381.38,6641
6469,380.57,6642
322,380,6643
5017,380,6644
2427,379.83,6645
17,379.79,6646
6238,379.27,6647
4268,378.8,6648
1039,378.72,6649
2942,378.65,6650
5184,376.31,6651
3084,375.66,6652
3204,375.32,6653
6291,374.4,6654
2137,373.82,6655
3180,371.89,6656
3895,371.25,6657
2600,370.81,6658
3564,370.29,6659
2437,362.29,6660
3142,361.53,6661
95,356.95,6662
4593,356.06,6663
3419,355.16,6664
3708,349.3,6665
5925,344.19,6666
